Date,Subscription source,Subscribers
2022-08-07,YouTube Home,0
2022-08-08,YouTube Home,0
2022-08-09,YouTube Home,0
2022-08-10,YouTube Home,0
2022-08-11,YouTube Home,0
2022-08-12,YouTube Home,0
2022-08-13,YouTube Home,0
2022-08-14,YouTube Home,0
2022-08-15,YouTube Home,0
2022-08-16,YouTube Home,0
2022-08-17,YouTube Home,0
2022-08-18,YouTube Home,0
2022-08-19,YouTube Home,0
2022-08-20,YouTube Home,0
2022-08-21,YouTube Home,0
2022-08-22,YouTube Home,0
2022-08-23,YouTube Home,0
2022-08-24,YouTube Home,0
2022-08-25,YouTube Home,0
2022-08-26,YouTube Home,0
2022-08-27,YouTube Home,0
2022-08-28,YouTube Home,0
2022-08-29,YouTube Home,0
2022-08-30,YouTube Home,0
2022-08-31,YouTube Home,0
2022-09-01,YouTube Home,0
2022-09-02,YouTube Home,0
2022-09-03,YouTube Home,0
2022-09-04,YouTube Home,0
2022-09-05,YouTube Home,0
2022-09-06,YouTube Home,0
2022-09-07,YouTube Home,0
2022-09-08,YouTube Home,0
2022-09-09,YouTube Home,0
2022-09-10,YouTube Home,0
2022-09-11,YouTube Home,0
2022-09-12,YouTube Home,0
2022-09-13,YouTube Home,0
2022-09-14,YouTube Home,0
2022-09-15,YouTube Home,0
2022-09-16,YouTube Home,0
2022-09-17,YouTube Home,0
2022-09-18,YouTube Home,0
2022-09-19,YouTube Home,0
2022-09-20,YouTube Home,0
2022-09-21,YouTube Home,0
2022-09-22,YouTube Home,0
2022-09-23,YouTube Home,0
2022-09-24,YouTube Home,0
2022-09-25,YouTube Home,0
2022-09-26,YouTube Home,0
2022-09-27,YouTube Home,0
2022-09-28,YouTube Home,0
2022-09-29,YouTube Home,0
2022-09-30,YouTube Home,0
2022-10-01,YouTube Home,-1
2022-10-02,YouTube Home,0
2022-10-03,YouTube Home,0
2022-10-04,YouTube Home,0
2022-10-05,YouTube Home,0
2022-10-06,YouTube Home,0
2022-10-07,YouTube Home,0
2022-10-08,YouTube Home,0
2022-10-09,YouTube Home,0
2022-10-10,YouTube Home,0
2022-10-11,YouTube Home,0
2022-10-12,YouTube Home,0
2022-10-13,YouTube Home,0
2022-10-14,YouTube Home,0
2022-10-15,YouTube Home,0
2022-10-16,YouTube Home,0
2022-10-17,YouTube Home,0
2022-10-18,YouTube Home,0
2022-10-19,YouTube Home,0
2022-10-20,YouTube Home,0
2022-10-21,YouTube Home,0
2022-10-22,YouTube Home,0
2022-10-23,YouTube Home,0
2022-10-24,YouTube Home,0
2022-10-25,YouTube Home,0
2022-10-26,YouTube Home,0
2022-10-27,YouTube Home,0
2022-10-28,YouTube Home,0
2022-10-29,YouTube Home,0
2022-10-30,YouTube Home,0
2022-10-31,YouTube Home,0
2022-11-01,YouTube Home,0
2022-11-02,YouTube Home,0
2022-11-03,YouTube Home,0
2022-11-04,YouTube Home,0
2022-11-05,YouTube Home,0
2022-11-06,YouTube Home,0
2022-11-07,YouTube Home,0
2022-11-08,YouTube Home,0
2022-11-09,YouTube Home,0
2022-11-10,YouTube Home,0
2022-11-11,YouTube Home,0
2022-11-12,YouTube Home,0
2022-11-13,YouTube Home,0
2022-11-14,YouTube Home,0
2022-11-15,YouTube Home,0
2022-11-16,YouTube Home,0
2022-11-17,YouTube Home,0
2022-11-18,YouTube Home,0
2022-11-19,YouTube Home,0
2022-11-20,YouTube Home,0
2022-11-21,YouTube Home,0
2022-11-22,YouTube Home,0
2022-11-23,YouTube Home,0
2022-11-24,YouTube Home,0
2022-11-25,YouTube Home,0
2022-11-26,YouTube Home,0
2022-11-27,YouTube Home,0
2022-11-28,YouTube Home,0
2022-11-29,YouTube Home,0
2022-11-30,YouTube Home,0
2022-12-01,YouTube Home,0
2022-12-02,YouTube Home,0
2022-12-03,YouTube Home,0
2022-12-04,YouTube Home,0
2022-12-05,YouTube Home,0
2022-12-06,YouTube Home,0
2022-12-07,YouTube Home,0
2022-12-08,YouTube Home,0
2022-12-09,YouTube Home,0
2022-12-10,YouTube Home,0
2022-12-11,YouTube Home,0
2022-12-12,YouTube Home,0
2022-12-13,YouTube Home,0
2022-12-14,YouTube Home,0
2022-12-15,YouTube Home,0
2022-12-16,YouTube Home,0
2022-12-17,YouTube Home,0
2022-12-18,YouTube Home,0
2022-12-19,YouTube Home,0
2022-12-20,YouTube Home,0
2022-12-21,YouTube Home,0
2022-12-22,YouTube Home,0
2022-12-23,YouTube Home,0
2022-12-24,YouTube Home,0
2022-12-25,YouTube Home,0
2022-12-26,YouTube Home,0
2022-12-27,YouTube Home,0
2022-12-28,YouTube Home,0
2022-12-29,YouTube Home,0
2022-12-30,YouTube Home,0
2022-12-31,YouTube Home,0
2023-01-01,YouTube Home,0
2023-01-02,YouTube Home,0
2023-01-03,YouTube Home,0
2023-01-04,YouTube Home,0
2023-01-05,YouTube Home,0
2023-01-06,YouTube Home,0
2023-01-07,YouTube Home,0
2023-01-08,YouTube Home,0
2023-01-09,YouTube Home,0
2023-01-10,YouTube Home,0
2023-01-11,YouTube Home,0
2023-01-12,YouTube Home,0
2023-01-13,YouTube Home,0
2023-01-14,YouTube Home,0
2023-01-15,YouTube Home,0
2023-01-16,YouTube Home,0
2023-01-17,YouTube Home,0
2023-01-18,YouTube Home,0
2023-01-19,YouTube Home,0
2023-01-20,YouTube Home,0
2023-01-21,YouTube Home,0
2023-01-22,YouTube Home,0
2023-01-23,YouTube Home,0
2023-01-24,YouTube Home,0
2023-01-25,YouTube Home,0
2023-01-26,YouTube Home,0
2023-01-27,YouTube Home,0
2023-01-28,YouTube Home,0
2023-01-29,YouTube Home,0
2023-01-30,YouTube Home,0
2023-01-31,YouTube Home,0
2023-02-01,YouTube Home,0
2023-02-02,YouTube Home,0
2023-02-03,YouTube Home,0
2023-02-04,YouTube Home,0
2023-02-05,YouTube Home,0
2023-02-06,YouTube Home,0
2023-02-07,YouTube Home,0
2023-02-08,YouTube Home,0
2023-02-09,YouTube Home,0
2023-02-10,YouTube Home,0
2023-02-11,YouTube Home,0
2023-02-12,YouTube Home,0
2023-02-13,YouTube Home,0
2023-02-14,YouTube Home,0
2023-02-15,YouTube Home,0
2023-02-16,YouTube Home,0
2023-02-17,YouTube Home,0
2023-02-18,YouTube Home,0
2023-02-19,YouTube Home,0
2023-02-20,YouTube Home,0
2023-02-21,YouTube Home,0
2023-02-22,YouTube Home,0
2023-02-23,YouTube Home,0
2023-02-24,YouTube Home,0
2023-02-25,YouTube Home,0
2023-02-26,YouTube Home,0
2023-02-27,YouTube Home,0
2023-02-28,YouTube Home,0
2023-03-01,YouTube Home,0
2023-03-02,YouTube Home,0
2023-03-03,YouTube Home,0
2023-03-04,YouTube Home,0
2023-03-05,YouTube Home,0
2023-03-06,YouTube Home,0
2023-03-07,YouTube Home,0
2023-03-08,YouTube Home,0
2023-03-09,YouTube Home,0
2023-03-10,YouTube Home,0
2023-03-11,YouTube Home,0
2023-03-12,YouTube Home,0
2023-03-13,YouTube Home,0
2023-03-14,YouTube Home,0
2023-03-15,YouTube Home,0
2023-03-16,YouTube Home,0
2023-03-17,YouTube Home,0
2023-03-18,YouTube Home,0
2023-03-19,YouTube Home,0
2023-03-20,YouTube Home,0
2023-03-21,YouTube Home,0
2023-03-22,YouTube Home,0
2023-03-23,YouTube Home,0
2023-03-24,YouTube Home,0
2023-03-25,YouTube Home,0
2023-03-26,YouTube Home,0
2023-03-27,YouTube Home,0
2023-03-28,YouTube Home,0
2023-03-29,YouTube Home,0
2023-03-30,YouTube Home,0
2023-03-31,YouTube Home,0
2023-04-01,YouTube Home,0
2023-04-02,YouTube Home,0
2023-04-03,YouTube Home,0
2023-04-04,YouTube Home,0
2023-04-05,YouTube Home,0
2023-04-06,YouTube Home,0
2023-04-07,YouTube Home,0
2023-04-08,YouTube Home,0
2023-04-09,YouTube Home,0
2023-04-10,YouTube Home,0
2023-04-11,YouTube Home,0
2023-04-12,YouTube Home,0
2023-04-13,YouTube Home,0
2023-04-14,YouTube Home,0
2023-04-15,YouTube Home,0
2023-04-16,YouTube Home,0
2023-04-17,YouTube Home,0
2023-04-18,YouTube Home,0
2023-04-19,YouTube Home,0
2023-04-20,YouTube Home,0
2023-04-21,YouTube Home,0
2023-04-22,YouTube Home,0
2023-04-23,YouTube Home,0
2023-04-24,YouTube Home,0
2023-04-25,YouTube Home,0
2023-04-26,YouTube Home,0
2023-04-27,YouTube Home,0
2023-04-28,YouTube Home,0
2023-04-29,YouTube Home,0
2023-04-30,YouTube Home,0
2023-05-01,YouTube Home,0
2023-05-02,YouTube Home,0
2023-05-03,YouTube Home,0
2023-05-04,YouTube Home,0
2023-05-05,YouTube Home,0
2023-05-06,YouTube Home,0
2023-05-07,YouTube Home,0
2023-05-08,YouTube Home,0
2023-05-09,YouTube Home,0
2023-05-10,YouTube Home,0
2023-05-11,YouTube Home,0
2023-05-12,YouTube Home,0
2023-05-13,YouTube Home,0
2023-05-14,YouTube Home,0
2023-05-15,YouTube Home,0
2023-05-16,YouTube Home,0
2023-05-17,YouTube Home,0
2023-05-18,YouTube Home,0
2023-05-19,YouTube Home,0
2023-05-20,YouTube Home,0
2023-05-21,YouTube Home,0
2023-05-22,YouTube Home,0
2023-05-23,YouTube Home,0
2023-05-24,YouTube Home,0
2023-05-25,YouTube Home,0
2023-05-26,YouTube Home,0
2023-05-27,YouTube Home,0
2023-05-28,YouTube Home,0
2023-05-29,YouTube Home,0
2023-05-30,YouTube Home,0
2023-05-31,YouTube Home,0
2023-06-01,YouTube Home,0
2023-06-02,YouTube Home,0
2023-06-03,YouTube Home,0
2023-06-04,YouTube Home,0
2023-06-05,YouTube Home,0
2023-06-06,YouTube Home,0
2023-06-07,YouTube Home,0
2023-06-08,YouTube Home,0
2023-06-09,YouTube Home,0
2023-06-10,YouTube Home,0
2023-06-11,YouTube Home,0
2023-06-12,YouTube Home,0
2023-06-13,YouTube Home,0
2023-06-14,YouTube Home,0
2023-06-15,YouTube Home,0
2023-06-16,YouTube Home,0
2023-06-17,YouTube Home,0
2023-06-18,YouTube Home,0
2023-06-19,YouTube Home,0
2023-06-20,YouTube Home,0
2023-06-21,YouTube Home,0
2023-06-22,YouTube Home,0
2023-06-23,YouTube Home,0
2023-06-24,YouTube Home,0
2023-06-25,YouTube Home,0
2023-06-26,YouTube Home,0
2023-06-27,YouTube Home,0
2023-06-28,YouTube Home,0
2023-06-29,YouTube Home,0
2023-06-30,YouTube Home,0
2023-07-01,YouTube Home,0
2023-07-02,YouTube Home,0
2023-07-03,YouTube Home,0
2023-07-04,YouTube Home,0
2023-07-05,YouTube Home,0
2023-07-06,YouTube Home,0
2023-07-07,YouTube Home,0
2023-07-08,YouTube Home,0
2023-07-09,YouTube Home,0
2023-07-10,YouTube Home,0
2023-07-11,YouTube Home,0
2023-07-12,YouTube Home,0
2023-07-13,YouTube Home,0
2023-07-14,YouTube Home,0
2023-07-15,YouTube Home,0
2023-07-16,YouTube Home,0
2023-07-17,YouTube Home,0
2023-07-18,YouTube Home,0
2023-07-19,YouTube Home,0
2023-07-20,YouTube Home,0
2023-07-21,YouTube Home,0
2023-07-22,YouTube Home,0
2023-07-23,YouTube Home,0
2023-07-24,YouTube Home,0
2023-07-25,YouTube Home,0
2023-07-26,YouTube Home,0
2023-07-27,YouTube Home,0
2023-07-28,YouTube Home,0
2023-07-29,YouTube Home,0
2023-07-30,YouTube Home,0
2023-07-31,YouTube Home,0
2023-08-01,YouTube Home,0
2023-08-02,YouTube Home,0
2023-08-03,YouTube Home,0
2023-08-04,YouTube Home,0
2023-08-05,YouTube Home,0
2023-08-06,YouTube Home,0
2023-08-07,YouTube Home,0
2023-08-08,YouTube Home,0
2023-08-09,YouTube Home,0
2023-08-10,YouTube Home,0
2023-08-11,YouTube Home,0
2023-08-12,YouTube Home,0
2023-08-13,YouTube Home,0
2023-08-14,YouTube Home,0
2023-08-15,YouTube Home,0
2023-08-16,YouTube Home,0
2023-08-17,YouTube Home,0
2023-08-18,YouTube Home,0
2023-08-19,YouTube Home,0
2023-08-20,YouTube Home,0
2023-08-21,YouTube Home,0
2023-08-22,YouTube Home,0
2023-08-23,YouTube Home,0
2023-08-24,YouTube Home,0
2023-08-25,YouTube Home,0
2023-08-26,YouTube Home,0
2023-08-27,YouTube Home,0
2023-08-28,YouTube Home,0
2023-08-29,YouTube Home,0
2023-08-30,YouTube Home,0
2023-08-31,YouTube Home,0
2023-09-01,YouTube Home,0
2023-09-02,YouTube Home,0
2023-09-03,YouTube Home,0
2023-09-04,YouTube Home,0
2023-09-05,YouTube Home,0
2023-09-06,YouTube Home,0
2023-09-07,YouTube Home,0
2023-09-08,YouTube Home,0
2023-09-09,YouTube Home,0
2023-09-10,YouTube Home,0
2023-09-11,YouTube Home,0
2023-09-12,YouTube Home,0
2023-09-13,YouTube Home,0
2023-09-14,YouTube Home,0
2023-09-15,YouTube Home,0
2023-09-16,YouTube Home,0
2023-09-17,YouTube Home,0
2023-09-18,YouTube Home,0
2023-09-19,YouTube Home,0
2023-09-20,YouTube Home,0
2023-09-21,YouTube Home,0
2023-09-22,YouTube Home,0
2023-09-23,YouTube Home,0
2023-09-24,YouTube Home,0
2023-09-25,YouTube Home,0
2023-09-26,YouTube Home,0
2023-09-27,YouTube Home,0
2023-09-28,YouTube Home,0
2023-09-29,YouTube Home,0
2023-09-30,YouTube Home,0
2023-10-01,YouTube Home,0
2023-10-02,YouTube Home,0
2023-10-03,YouTube Home,0
2023-10-04,YouTube Home,0
2023-10-05,YouTube Home,0
2023-10-06,YouTube Home,0
2023-10-07,YouTube Home,0
2023-10-08,YouTube Home,0
2023-10-09,YouTube Home,0
2023-10-10,YouTube Home,0
2023-10-11,YouTube Home,0
2023-10-12,YouTube Home,0
2023-10-13,YouTube Home,0
2023-10-14,YouTube Home,0
2023-10-15,YouTube Home,0
2023-10-16,YouTube Home,0
2023-10-17,YouTube Home,0
2023-10-18,YouTube Home,0
2023-10-19,YouTube Home,0
2023-10-20,YouTube Home,0
2023-10-21,YouTube Home,0
2023-10-22,YouTube Home,0
2023-10-23,YouTube Home,0
2023-10-24,YouTube Home,0
2023-10-25,YouTube Home,0
2023-10-26,YouTube Home,0
2023-10-27,YouTube Home,0
2023-10-28,YouTube Home,0
2023-10-29,YouTube Home,0
2023-10-30,YouTube Home,0
2023-10-31,YouTube Home,0
2023-11-01,YouTube Home,0
2023-11-02,YouTube Home,0
2023-11-03,YouTube Home,0
2023-11-04,YouTube Home,0
2023-11-05,YouTube Home,0
2023-11-06,YouTube Home,0
2023-11-07,YouTube Home,0
2023-11-08,YouTube Home,0
2023-11-09,YouTube Home,0
2023-11-10,YouTube Home,0
2023-11-11,YouTube Home,0
2023-11-12,YouTube Home,0
2023-11-13,YouTube Home,0
2023-11-14,YouTube Home,0
2023-11-15,YouTube Home,0
2023-11-16,YouTube Home,0
2023-11-17,YouTube Home,0
2023-11-18,YouTube Home,0
2023-11-19,YouTube Home,0
2023-11-20,YouTube Home,0
2023-11-21,YouTube Home,0
2023-11-22,YouTube Home,0
2023-11-23,YouTube Home,0
2023-11-24,YouTube Home,0
2023-11-25,YouTube Home,0
2023-11-26,YouTube Home,0
2023-11-27,YouTube Home,0
2023-11-28,YouTube Home,0
2023-11-29,YouTube Home,0
2023-11-30,YouTube Home,0
2023-12-01,YouTube Home,0
2023-12-02,YouTube Home,0
2023-12-03,YouTube Home,0
2023-12-04,YouTube Home,0
2023-12-05,YouTube Home,0
2023-12-06,YouTube Home,0
2023-12-07,YouTube Home,0
2023-12-08,YouTube Home,0
2023-12-09,YouTube Home,0
2023-12-10,YouTube Home,0
2023-12-11,YouTube Home,0
2023-12-12,YouTube Home,0
2023-12-13,YouTube Home,0
2023-12-14,YouTube Home,0
2023-12-15,YouTube Home,0
2023-12-16,YouTube Home,0
2023-12-17,YouTube Home,0
2023-12-18,YouTube Home,0
2023-12-19,YouTube Home,0
2023-12-20,YouTube Home,0
2023-12-21,YouTube Home,0
2023-12-22,YouTube Home,0
2023-12-23,YouTube Home,0
2023-12-24,YouTube Home,0
2023-12-25,YouTube Home,0
2023-12-26,YouTube Home,0
2023-12-27,YouTube Home,0
2023-12-28,YouTube Home,0
2020-06-28,YouTube search,0
2020-06-29,YouTube search,0
2020-06-30,YouTube search,0
2020-07-01,YouTube search,0
2020-07-02,YouTube search,0
2020-07-03,YouTube search,0
2020-07-04,YouTube search,0
2020-07-05,YouTube search,0
2020-07-06,YouTube search,0
2020-07-07,YouTube search,0
2020-07-08,YouTube search,0
2020-07-09,YouTube search,0
2020-07-10,YouTube search,0
2020-07-11,YouTube search,0
2020-07-12,YouTube search,0
2020-07-13,YouTube search,0
2020-07-14,YouTube search,0
2020-07-15,YouTube search,0
2020-07-16,YouTube search,0
2020-07-17,YouTube search,0
2020-07-18,YouTube search,0
2020-07-19,YouTube search,0
2020-07-20,YouTube search,0
2020-07-21,YouTube search,0
2020-07-22,YouTube search,0
2020-07-23,YouTube search,1
2020-07-24,YouTube search,0
2020-07-25,YouTube search,0
2020-07-26,YouTube search,0
2020-07-27,YouTube search,0
2020-07-28,YouTube search,0
2020-07-29,YouTube search,0
2020-07-30,YouTube search,0
2020-07-31,YouTube search,0
2020-08-01,YouTube search,0
2020-08-02,YouTube search,0
2020-08-03,YouTube search,1
2020-08-04,YouTube search,0
2020-08-05,YouTube search,1
2020-08-06,YouTube search,0
2020-08-07,YouTube search,0
2020-08-08,YouTube search,0
2020-08-09,YouTube search,0
2020-08-10,YouTube search,1
2020-08-11,YouTube search,0
2020-08-12,YouTube search,0
2020-08-13,YouTube search,0
2020-08-14,YouTube search,0
2020-08-15,YouTube search,0
2020-08-16,YouTube search,0
2020-08-17,YouTube search,0
2020-08-18,YouTube search,0
2020-08-19,YouTube search,0
2020-08-20,YouTube search,0
2020-08-21,YouTube search,0
2020-08-22,YouTube search,0
2020-08-23,YouTube search,0
2020-08-24,YouTube search,0
2020-08-25,YouTube search,0
2020-08-26,YouTube search,0
2020-08-27,YouTube search,0
2020-08-28,YouTube search,0
2020-08-29,YouTube search,0
2020-08-30,YouTube search,1
2020-08-31,YouTube search,0
2020-09-01,YouTube search,0
2020-09-02,YouTube search,0
2020-09-03,YouTube search,0
2020-09-04,YouTube search,0
2020-09-05,YouTube search,0
2020-09-06,YouTube search,0
2020-09-07,YouTube search,0
2020-09-08,YouTube search,0
2020-09-09,YouTube search,0
2020-09-10,YouTube search,0
2020-09-11,YouTube search,0
2020-09-12,YouTube search,0
2020-09-13,YouTube search,0
2020-09-14,YouTube search,0
2020-09-15,YouTube search,0
2020-09-16,YouTube search,0
2020-09-17,YouTube search,0
2020-09-18,YouTube search,0
2020-09-19,YouTube search,0
2020-09-20,YouTube search,0
2020-09-21,YouTube search,0
2020-09-22,YouTube search,0
2020-09-23,YouTube search,0
2020-09-24,YouTube search,0
2020-09-25,YouTube search,0
2020-09-26,YouTube search,0
2020-09-27,YouTube search,0
2020-09-28,YouTube search,0
2020-09-29,YouTube search,0
2020-09-30,YouTube search,0
2020-10-01,YouTube search,0
2020-10-02,YouTube search,0
2020-10-03,YouTube search,0
2020-10-04,YouTube search,0
2020-10-05,YouTube search,0
2020-10-06,YouTube search,0
2020-10-07,YouTube search,0
2020-10-08,YouTube search,0
2020-10-09,YouTube search,0
2020-10-10,YouTube search,0
2020-10-11,YouTube search,0
2020-10-12,YouTube search,0
2020-10-13,YouTube search,0
2020-10-14,YouTube search,0
2020-10-15,YouTube search,0
2020-10-16,YouTube search,1
2020-10-17,YouTube search,0
2020-10-18,YouTube search,0
2020-10-19,YouTube search,0
2020-10-20,YouTube search,0
2020-10-21,YouTube search,0
2020-10-22,YouTube search,0
2020-10-23,YouTube search,0
2020-10-24,YouTube search,0
2020-10-25,YouTube search,0
2020-10-26,YouTube search,0
2020-10-27,YouTube search,0
2020-10-28,YouTube search,0
2020-10-29,YouTube search,0
2020-10-30,YouTube search,0
2020-10-31,YouTube search,0
2020-11-01,YouTube search,0
2020-11-02,YouTube search,0
2020-11-03,YouTube search,0
2020-11-04,YouTube search,0
2020-11-05,YouTube search,0
2020-11-06,YouTube search,0
2020-11-07,YouTube search,0
2020-11-08,YouTube search,0
2020-11-09,YouTube search,0
2020-11-10,YouTube search,0
2020-11-11,YouTube search,0
2020-11-12,YouTube search,0
2020-11-13,YouTube search,0
2020-11-14,YouTube search,0
2020-11-15,YouTube search,0
2020-11-16,YouTube search,0
2020-11-17,YouTube search,1
2020-11-18,YouTube search,0
2020-11-19,YouTube search,0
2020-11-20,YouTube search,0
2020-11-21,YouTube search,0
2020-11-22,YouTube search,0
2020-11-23,YouTube search,0
2020-11-24,YouTube search,0
2020-11-25,YouTube search,0
2020-11-26,YouTube search,0
2020-11-27,YouTube search,0
2020-11-28,YouTube search,0
2020-11-29,YouTube search,0
2020-11-30,YouTube search,0
2020-12-01,YouTube search,0
2020-12-02,YouTube search,0
2020-12-03,YouTube search,0
2020-12-04,YouTube search,0
2020-12-05,YouTube search,0
2020-12-06,YouTube search,0
2020-12-07,YouTube search,0
2020-12-08,YouTube search,0
2020-12-09,YouTube search,0
2020-12-10,YouTube search,0
2020-12-11,YouTube search,0
2020-12-12,YouTube search,0
2020-12-13,YouTube search,0
2020-12-14,YouTube search,0
2020-12-15,YouTube search,0
2020-12-16,YouTube search,0
2020-12-17,YouTube search,0
2020-12-18,YouTube search,0
2020-12-19,YouTube search,0
2020-12-20,YouTube search,0
2020-12-21,YouTube search,0
2020-12-22,YouTube search,0
2020-12-23,YouTube search,0
2020-12-24,YouTube search,0
2020-12-25,YouTube search,0
2020-12-26,YouTube search,0
2020-12-27,YouTube search,0
2020-12-28,YouTube search,1
2020-12-29,YouTube search,0
2020-12-30,YouTube search,1
2020-12-31,YouTube search,0
2021-01-01,YouTube search,0
2021-01-02,YouTube search,1
2021-01-03,YouTube search,0
2021-01-04,YouTube search,0
2021-01-05,YouTube search,0
2021-01-06,YouTube search,0
2021-01-07,YouTube search,0
2021-01-08,YouTube search,0
2021-01-09,YouTube search,0
2021-01-10,YouTube search,0
2021-01-11,YouTube search,0
2021-01-12,YouTube search,0
2021-01-13,YouTube search,0
2021-01-14,YouTube search,0
2021-01-15,YouTube search,0
2021-01-16,YouTube search,0
2021-01-17,YouTube search,0
2021-01-18,YouTube search,0
2021-01-19,YouTube search,0
2021-01-20,YouTube search,0
2021-01-21,YouTube search,0
2021-01-22,YouTube search,0
2021-01-23,YouTube search,0
2021-01-24,YouTube search,0
2021-01-25,YouTube search,0
2021-01-26,YouTube search,0
2021-01-27,YouTube search,0
2021-01-28,YouTube search,0
2021-01-29,YouTube search,0
2021-01-30,YouTube search,1
2021-01-31,YouTube search,1
2021-02-01,YouTube search,0
2021-02-02,YouTube search,0
2021-02-03,YouTube search,0
2021-02-04,YouTube search,0
2021-02-05,YouTube search,0
2021-02-06,YouTube search,0
2021-02-07,YouTube search,0
2021-02-08,YouTube search,0
2021-02-09,YouTube search,0
2021-02-10,YouTube search,0
2021-02-11,YouTube search,0
2021-02-12,YouTube search,0
2021-02-13,YouTube search,0
2021-02-14,YouTube search,0
2021-02-15,YouTube search,0
2021-02-16,YouTube search,0
2021-02-17,YouTube search,0
2021-02-18,YouTube search,0
2021-02-19,YouTube search,0
2021-02-20,YouTube search,0
2021-02-21,YouTube search,0
2021-02-22,YouTube search,0
2021-02-23,YouTube search,0
2021-02-24,YouTube search,0
2021-02-25,YouTube search,0
2021-02-26,YouTube search,0
2021-02-27,YouTube search,0
2021-02-28,YouTube search,0
2021-03-01,YouTube search,0
2021-03-02,YouTube search,0
2021-03-03,YouTube search,0
2021-03-04,YouTube search,0
2021-03-05,YouTube search,0
2021-03-06,YouTube search,0
2021-03-07,YouTube search,0
2021-03-08,YouTube search,0
2021-03-09,YouTube search,0
2021-03-10,YouTube search,0
2021-03-11,YouTube search,0
2021-03-12,YouTube search,0
2021-03-13,YouTube search,0
2021-03-14,YouTube search,0
2021-03-15,YouTube search,0
2021-03-16,YouTube search,0
2021-03-17,YouTube search,0
2021-03-18,YouTube search,0
2021-03-19,YouTube search,0
2021-03-20,YouTube search,0
2021-03-21,YouTube search,0
2021-03-22,YouTube search,0
2021-03-23,YouTube search,0
2021-03-24,YouTube search,0
2021-03-25,YouTube search,0
2021-03-26,YouTube search,0
2021-03-27,YouTube search,0
2021-03-28,YouTube search,0
2021-03-29,YouTube search,0
2021-03-30,YouTube search,0
2021-03-31,YouTube search,0
2021-04-01,YouTube search,0
2021-04-02,YouTube search,0
2021-04-03,YouTube search,0
2021-04-04,YouTube search,0
2021-04-05,YouTube search,0
2021-04-06,YouTube search,0
2021-04-07,YouTube search,0
2021-04-08,YouTube search,0
2021-04-09,YouTube search,0
