Date,Sharing service,Shares
2022-04-23,Share to WhatsApp Business,0
2022-04-24,Share to WhatsApp Business,0
2022-04-25,Share to WhatsApp Business,0
2022-04-26,Share to WhatsApp Business,0
2022-04-27,Share to WhatsApp Business,0
2022-04-28,Share to WhatsApp Business,0
2022-04-29,Share to WhatsApp Business,0
2022-04-30,Share to WhatsApp Business,0
2022-05-01,Share to WhatsApp Business,0
2022-05-02,Share to WhatsApp Business,0
2022-05-03,Share to WhatsApp Business,0
2022-05-04,Share to WhatsApp Business,0
2022-05-05,Share to WhatsApp Business,0
2022-05-06,Share to WhatsApp Business,0
2022-05-07,Share to WhatsApp Business,0
2022-05-08,Share to WhatsApp Business,0
2022-05-09,Share to WhatsApp Business,0
2022-05-10,Share to WhatsApp Business,0
2022-05-11,Share to WhatsApp Business,0
2022-05-12,Share to WhatsApp Business,0
2022-05-13,Share to WhatsApp Business,0
2022-05-14,Share to WhatsApp Business,0
2022-05-15,Share to WhatsApp Business,0
2022-05-16,Share to WhatsApp Business,0
2022-05-17,Share to WhatsApp Business,0
2022-05-18,Share to WhatsApp Business,0
2022-05-19,Share to WhatsApp Business,0
2022-05-20,Share to WhatsApp Business,0
2022-05-21,Share to WhatsApp Business,0
2022-05-22,Share to WhatsApp Business,0
2022-05-23,Share to WhatsApp Business,0
2022-05-24,Share to WhatsApp Business,0
2022-05-25,Share to WhatsApp Business,0
2022-05-26,Share to WhatsApp Business,0
2022-05-27,Share to WhatsApp Business,0
2022-05-28,Share to WhatsApp Business,0
2022-05-29,Share to WhatsApp Business,0
2022-05-30,Share to WhatsApp Business,0
2022-05-31,Share to WhatsApp Business,0
2022-06-01,Share to WhatsApp Business,0
2022-06-02,Share to WhatsApp Business,0
2022-06-03,Share to WhatsApp Business,0
2022-06-04,Share to WhatsApp Business,0
2022-06-05,Share to WhatsApp Business,0
2022-06-06,Share to WhatsApp Business,0
2022-06-07,Share to WhatsApp Business,0
2022-06-08,Share to WhatsApp Business,0
2022-06-09,Share to WhatsApp Business,0
2022-06-10,Share to WhatsApp Business,0
2022-06-11,Share to WhatsApp Business,0
2022-06-12,Share to WhatsApp Business,0
2022-06-13,Share to WhatsApp Business,0
2022-06-14,Share to WhatsApp Business,0
2022-06-15,Share to WhatsApp Business,0
2022-06-16,Share to WhatsApp Business,0
2022-06-17,Share to WhatsApp Business,0
2022-06-18,Share to WhatsApp Business,0
2022-06-19,Share to WhatsApp Business,0
2022-06-20,Share to WhatsApp Business,0
2022-06-21,Share to WhatsApp Business,0
2022-06-22,Share to WhatsApp Business,0
2022-06-23,Share to WhatsApp Business,0
2022-06-24,Share to WhatsApp Business,0
2022-06-25,Share to WhatsApp Business,0
2022-06-26,Share to WhatsApp Business,0
2022-06-27,Share to WhatsApp Business,0
2022-06-28,Share to WhatsApp Business,0
2022-06-29,Share to WhatsApp Business,0
2022-06-30,Share to WhatsApp Business,0
2022-07-01,Share to WhatsApp Business,0
2022-07-02,Share to WhatsApp Business,0
2022-07-03,Share to WhatsApp Business,0
2022-07-04,Share to WhatsApp Business,0
2022-07-05,Share to WhatsApp Business,0
2022-07-06,Share to WhatsApp Business,0
2022-07-07,Share to WhatsApp Business,0
2022-07-08,Share to WhatsApp Business,0
2022-07-09,Share to WhatsApp Business,0
2022-07-10,Share to WhatsApp Business,0
2022-07-11,Share to WhatsApp Business,0
2022-07-12,Share to WhatsApp Business,0
2022-07-13,Share to WhatsApp Business,0
2022-07-14,Share to WhatsApp Business,0
2022-07-15,Share to WhatsApp Business,0
2022-07-16,Share to WhatsApp Business,0
2022-07-17,Share to WhatsApp Business,0
2022-07-18,Share to WhatsApp Business,0
2022-07-19,Share to WhatsApp Business,0
2022-07-20,Share to WhatsApp Business,0
2022-07-21,Share to WhatsApp Business,0
2022-07-22,Share to WhatsApp Business,0
2022-07-23,Share to WhatsApp Business,0
2022-07-24,Share to WhatsApp Business,0
2022-07-25,Share to WhatsApp Business,0
2022-07-26,Share to WhatsApp Business,0
2022-07-27,Share to WhatsApp Business,0
2022-07-28,Share to WhatsApp Business,0
2022-07-29,Share to WhatsApp Business,0
2022-07-30,Share to WhatsApp Business,0
2022-07-31,Share to WhatsApp Business,0
2022-08-01,Share to WhatsApp Business,0
2022-08-02,Share to WhatsApp Business,0
2022-08-03,Share to WhatsApp Business,0
2022-08-04,Share to WhatsApp Business,0
2022-08-05,Share to WhatsApp Business,0
2022-08-06,Share to WhatsApp Business,0
2022-08-07,Share to WhatsApp Business,0
2022-08-08,Share to WhatsApp Business,0
2022-08-09,Share to WhatsApp Business,1
2022-08-10,Share to WhatsApp Business,0
2022-08-11,Share to WhatsApp Business,0
2022-08-12,Share to WhatsApp Business,0
2022-08-13,Share to WhatsApp Business,0
2022-08-14,Share to WhatsApp Business,0
2022-08-15,Share to WhatsApp Business,0
2022-08-16,Share to WhatsApp Business,0
2022-08-17,Share to WhatsApp Business,0
2022-08-18,Share to WhatsApp Business,0
2022-08-19,Share to WhatsApp Business,0
2022-08-20,Share to WhatsApp Business,0
2022-08-21,Share to WhatsApp Business,0
2022-08-22,Share to WhatsApp Business,0
2022-08-23,Share to WhatsApp Business,0
2022-08-24,Share to WhatsApp Business,0
2022-08-25,Share to WhatsApp Business,0
2022-08-26,Share to WhatsApp Business,0
2022-08-27,Share to WhatsApp Business,0
2022-08-28,Share to WhatsApp Business,0
2022-08-29,Share to WhatsApp Business,0
2022-08-30,Share to WhatsApp Business,0
2022-08-31,Share to WhatsApp Business,0
2022-09-01,Share to WhatsApp Business,0
2022-09-02,Share to WhatsApp Business,0
2022-09-03,Share to WhatsApp Business,0
2022-09-04,Share to WhatsApp Business,0
2022-09-05,Share to WhatsApp Business,0
2022-09-06,Share to WhatsApp Business,0
2022-09-07,Share to WhatsApp Business,0
2022-09-08,Share to WhatsApp Business,0
2022-09-09,Share to WhatsApp Business,0
2022-09-10,Share to WhatsApp Business,0
2022-09-11,Share to WhatsApp Business,0
2022-09-12,Share to WhatsApp Business,0
2022-09-13,Share to WhatsApp Business,0
2022-09-14,Share to WhatsApp Business,0
2022-09-15,Share to WhatsApp Business,0
2022-09-16,Share to WhatsApp Business,0
2022-09-17,Share to WhatsApp Business,0
2022-09-18,Share to WhatsApp Business,0
2022-09-19,Share to WhatsApp Business,0
2022-09-20,Share to WhatsApp Business,0
2022-09-21,Share to WhatsApp Business,0
2022-09-22,Share to WhatsApp Business,0
2022-09-23,Share to WhatsApp Business,0
2022-09-24,Share to WhatsApp Business,0
2022-09-25,Share to WhatsApp Business,0
2022-09-26,Share to WhatsApp Business,0
2022-09-27,Share to WhatsApp Business,0
2022-09-28,Share to WhatsApp Business,0
2022-09-29,Share to WhatsApp Business,0
2022-09-30,Share to WhatsApp Business,0
2022-10-01,Share to WhatsApp Business,0
2022-10-02,Share to WhatsApp Business,0
2022-10-03,Share to WhatsApp Business,0
2022-10-04,Share to WhatsApp Business,0
2022-10-05,Share to WhatsApp Business,0
2022-10-06,Share to WhatsApp Business,0
2022-10-07,Share to WhatsApp Business,0
2022-10-08,Share to WhatsApp Business,0
2022-10-09,Share to WhatsApp Business,0
2022-10-10,Share to WhatsApp Business,0
2022-10-11,Share to WhatsApp Business,0
2022-10-12,Share to WhatsApp Business,0
2022-10-13,Share to WhatsApp Business,0
2022-10-14,Share to WhatsApp Business,0
2022-10-15,Share to WhatsApp Business,0
2022-10-16,Share to WhatsApp Business,0
2022-10-17,Share to WhatsApp Business,0
2022-10-18,Share to WhatsApp Business,0
2022-10-19,Share to WhatsApp Business,0
2022-10-20,Share to WhatsApp Business,0
2022-10-21,Share to WhatsApp Business,0
2022-10-22,Share to WhatsApp Business,0
2022-10-23,Share to WhatsApp Business,0
2022-10-24,Share to WhatsApp Business,0
2022-10-25,Share to WhatsApp Business,0
2022-10-26,Share to WhatsApp Business,0
2022-10-27,Share to WhatsApp Business,0
2022-10-28,Share to WhatsApp Business,0
2022-10-29,Share to WhatsApp Business,0
2022-10-30,Share to WhatsApp Business,0
2022-10-31,Share to WhatsApp Business,0
2022-11-01,Share to WhatsApp Business,0
2022-11-02,Share to WhatsApp Business,0
2022-11-03,Share to WhatsApp Business,0
2022-11-04,Share to WhatsApp Business,0
2022-11-05,Share to WhatsApp Business,0
2022-11-06,Share to WhatsApp Business,0
2022-11-07,Share to WhatsApp Business,0
2022-11-08,Share to WhatsApp Business,0
2022-11-09,Share to WhatsApp Business,0
2022-11-10,Share to WhatsApp Business,0
2022-11-11,Share to WhatsApp Business,0
2022-11-12,Share to WhatsApp Business,0
2022-11-13,Share to WhatsApp Business,0
2022-11-14,Share to WhatsApp Business,0
2022-11-15,Share to WhatsApp Business,0
2022-11-16,Share to WhatsApp Business,0
2022-11-17,Share to WhatsApp Business,0
2022-11-18,Share to WhatsApp Business,0
2022-11-19,Share to WhatsApp Business,0
2022-11-20,Share to WhatsApp Business,0
2022-11-21,Share to WhatsApp Business,0
2022-11-22,Share to WhatsApp Business,0
2022-11-23,Share to WhatsApp Business,0
2022-11-24,Share to WhatsApp Business,0
2022-11-25,Share to WhatsApp Business,0
2022-11-26,Share to WhatsApp Business,0
2022-11-27,Share to WhatsApp Business,0
2022-11-28,Share to WhatsApp Business,0
2022-11-29,Share to WhatsApp Business,0
2022-11-30,Share to WhatsApp Business,0
2022-12-01,Share to WhatsApp Business,0
2022-12-02,Share to WhatsApp Business,0
2022-12-03,Share to WhatsApp Business,0
2022-12-04,Share to WhatsApp Business,0
2022-12-05,Share to WhatsApp Business,0
2022-12-06,Share to WhatsApp Business,0
2022-12-07,Share to WhatsApp Business,0
2022-12-08,Share to WhatsApp Business,0
2022-12-09,Share to WhatsApp Business,0
2022-12-10,Share to WhatsApp Business,0
2022-12-11,Share to WhatsApp Business,0
2022-12-12,Share to WhatsApp Business,0
2022-12-13,Share to WhatsApp Business,0
2022-12-14,Share to WhatsApp Business,0
2022-12-15,Share to WhatsApp Business,0
2022-12-16,Share to WhatsApp Business,0
2022-12-17,Share to WhatsApp Business,0
2022-12-18,Share to WhatsApp Business,0
2022-12-19,Share to WhatsApp Business,0
2022-12-20,Share to WhatsApp Business,0
2022-12-21,Share to WhatsApp Business,0
2022-12-22,Share to WhatsApp Business,0
2022-12-23,Share to WhatsApp Business,0
2022-12-24,Share to WhatsApp Business,0
2022-12-25,Share to WhatsApp Business,0
2022-12-26,Share to WhatsApp Business,0
2022-12-27,Share to WhatsApp Business,0
2022-12-28,Share to WhatsApp Business,0
2022-12-29,Share to WhatsApp Business,0
2022-12-30,Share to WhatsApp Business,0
2022-12-31,Share to WhatsApp Business,0
2023-01-01,Share to WhatsApp Business,0
2023-01-02,Share to WhatsApp Business,0
2023-01-03,Share to WhatsApp Business,0
2023-01-04,Share to WhatsApp Business,0
2023-01-05,Share to WhatsApp Business,0
2023-01-06,Share to WhatsApp Business,0
2023-01-07,Share to WhatsApp Business,0
2023-01-08,Share to WhatsApp Business,0
2023-01-09,Share to WhatsApp Business,0
2023-01-10,Share to WhatsApp Business,0
2023-01-11,Share to WhatsApp Business,0
2023-01-12,Share to WhatsApp Business,0
2023-01-13,Share to WhatsApp Business,0
2023-01-14,Share to WhatsApp Business,0
2023-01-15,Share to WhatsApp Business,0
2023-01-16,Share to WhatsApp Business,0
2023-01-17,Share to WhatsApp Business,0
2023-01-18,Share to WhatsApp Business,0
2023-01-19,Share to WhatsApp Business,0
2023-01-20,Share to WhatsApp Business,0
2023-01-21,Share to WhatsApp Business,0
2023-01-22,Share to WhatsApp Business,0
2023-01-23,Share to WhatsApp Business,0
2023-01-24,Share to WhatsApp Business,0
2023-01-25,Share to WhatsApp Business,0
2023-01-26,Share to WhatsApp Business,0
2023-01-27,Share to WhatsApp Business,0
2023-01-28,Share to WhatsApp Business,0
2023-01-29,Share to WhatsApp Business,0
2023-01-30,Share to WhatsApp Business,0
2023-01-31,Share to WhatsApp Business,0
2023-02-01,Share to WhatsApp Business,0
2023-02-02,Share to WhatsApp Business,0
2023-02-03,Share to WhatsApp Business,0
2023-02-04,Share to WhatsApp Business,0
2023-02-05,Share to WhatsApp Business,0
2023-02-06,Share to WhatsApp Business,0
2023-02-07,Share to WhatsApp Business,0
2023-02-08,Share to WhatsApp Business,0
2023-02-09,Share to WhatsApp Business,0
2023-02-10,Share to WhatsApp Business,0
2023-02-11,Share to WhatsApp Business,0
2023-02-12,Share to WhatsApp Business,0
2023-02-13,Share to WhatsApp Business,0
2023-02-14,Share to WhatsApp Business,0
2023-02-15,Share to WhatsApp Business,0
2023-02-16,Share to WhatsApp Business,0
2023-02-17,Share to WhatsApp Business,0
2023-02-18,Share to WhatsApp Business,0
2023-02-19,Share to WhatsApp Business,0
2023-02-20,Share to WhatsApp Business,0
2023-02-21,Share to WhatsApp Business,0
2023-02-22,Share to WhatsApp Business,0
2023-02-23,Share to WhatsApp Business,0
2023-02-24,Share to WhatsApp Business,0
2023-02-25,Share to WhatsApp Business,0
2023-02-26,Share to WhatsApp Business,0
2023-02-27,Share to WhatsApp Business,0
2023-02-28,Share to WhatsApp Business,0
2023-03-01,Share to WhatsApp Business,0
2023-03-02,Share to WhatsApp Business,0
2023-03-03,Share to WhatsApp Business,0
2023-03-04,Share to WhatsApp Business,0
2023-03-05,Share to WhatsApp Business,0
2023-03-06,Share to WhatsApp Business,0
2023-03-07,Share to WhatsApp Business,0
2023-03-08,Share to WhatsApp Business,0
2023-03-09,Share to WhatsApp Business,0
2023-03-10,Share to WhatsApp Business,0
2023-03-11,Share to WhatsApp Business,0
2023-03-12,Share to WhatsApp Business,0
2023-03-13,Share to WhatsApp Business,0
2023-03-14,Share to WhatsApp Business,0
2023-03-15,Share to WhatsApp Business,0
2023-03-16,Share to WhatsApp Business,0
2023-03-17,Share to WhatsApp Business,0
2023-03-18,Share to WhatsApp Business,0
2023-03-19,Share to WhatsApp Business,0
2023-03-20,Share to WhatsApp Business,0
2023-03-21,Share to WhatsApp Business,0
2023-03-22,Share to WhatsApp Business,0
2023-03-23,Share to WhatsApp Business,0
2023-03-24,Share to WhatsApp Business,0
2023-03-25,Share to WhatsApp Business,0
2023-03-26,Share to WhatsApp Business,0
2023-03-27,Share to WhatsApp Business,0
2023-03-28,Share to WhatsApp Business,0
2023-03-29,Share to WhatsApp Business,0
2023-03-30,Share to WhatsApp Business,0
2023-03-31,Share to WhatsApp Business,0
2023-04-01,Share to WhatsApp Business,0
2023-04-02,Share to WhatsApp Business,0
2023-04-03,Share to WhatsApp Business,0
2023-04-04,Share to WhatsApp Business,0
2023-04-05,Share to WhatsApp Business,0
2023-04-06,Share to WhatsApp Business,0
2023-04-07,Share to WhatsApp Business,0
2023-04-08,Share to WhatsApp Business,0
2023-04-09,Share to WhatsApp Business,0
2023-04-10,Share to WhatsApp Business,0
2023-04-11,Share to WhatsApp Business,0
2023-04-12,Share to WhatsApp Business,0
2023-04-13,Share to WhatsApp Business,0
2023-04-14,Share to WhatsApp Business,0
2023-04-15,Share to WhatsApp Business,0
2023-04-16,Share to WhatsApp Business,0
2023-04-17,Share to WhatsApp Business,0
2023-04-18,Share to WhatsApp Business,0
2023-04-19,Share to WhatsApp Business,0
2023-04-20,Share to WhatsApp Business,0
2023-04-21,Share to WhatsApp Business,0
2023-04-22,Share to WhatsApp Business,0
2023-04-23,Share to WhatsApp Business,0
2023-04-24,Share to WhatsApp Business,0
2023-04-25,Share to WhatsApp Business,0
2023-04-26,Share to WhatsApp Business,0
2023-04-27,Share to WhatsApp Business,0
2023-04-28,Share to WhatsApp Business,0
2023-04-29,Share to WhatsApp Business,0
2023-04-30,Share to WhatsApp Business,0
2023-05-01,Share to WhatsApp Business,0
2023-05-02,Share to WhatsApp Business,0
2023-05-03,Share to WhatsApp Business,0
2023-05-04,Share to WhatsApp Business,0
2023-05-05,Share to WhatsApp Business,0
2023-05-06,Share to WhatsApp Business,0
2023-05-07,Share to WhatsApp Business,0
2023-05-08,Share to WhatsApp Business,0
2023-05-09,Share to WhatsApp Business,0
2023-05-10,Share to WhatsApp Business,0
2023-05-11,Share to WhatsApp Business,0
2023-05-12,Share to WhatsApp Business,0
2023-05-13,Share to WhatsApp Business,0
2023-05-14,Share to WhatsApp Business,0
2023-05-15,Share to WhatsApp Business,0
2023-05-16,Share to WhatsApp Business,0
2023-05-17,Share to WhatsApp Business,0
2023-05-18,Share to WhatsApp Business,0
2023-05-19,Share to WhatsApp Business,0
2023-05-20,Share to WhatsApp Business,0
2023-05-21,Share to WhatsApp Business,0
2023-05-22,Share to WhatsApp Business,0
2023-05-23,Share to WhatsApp Business,0
2023-05-24,Share to WhatsApp Business,0
2023-05-25,Share to WhatsApp Business,0
2023-05-26,Share to WhatsApp Business,0
2023-05-27,Share to WhatsApp Business,0
2023-05-28,Share to WhatsApp Business,0
2023-05-29,Share to WhatsApp Business,0
2023-05-30,Share to WhatsApp Business,0
2023-05-31,Share to WhatsApp Business,0
2023-06-01,Share to WhatsApp Business,0
2023-06-02,Share to WhatsApp Business,0
2023-06-03,Share to WhatsApp Business,0
2023-06-04,Share to WhatsApp Business,0
2023-06-05,Share to WhatsApp Business,0
2023-06-06,Share to WhatsApp Business,0
2023-06-07,Share to WhatsApp Business,0
2023-06-08,Share to WhatsApp Business,0
2023-06-09,Share to WhatsApp Business,0
2023-06-10,Share to WhatsApp Business,0
2023-06-11,Share to WhatsApp Business,0
2023-06-12,Share to WhatsApp Business,0
2023-06-13,Share to WhatsApp Business,0
2023-06-14,Share to WhatsApp Business,0
2023-06-15,Share to WhatsApp Business,0
2023-06-16,Share to WhatsApp Business,0
2023-06-17,Share to WhatsApp Business,0
2023-06-18,Share to WhatsApp Business,0
2023-06-19,Share to WhatsApp Business,0
2023-06-20,Share to WhatsApp Business,0
2023-06-21,Share to WhatsApp Business,0
2023-06-22,Share to WhatsApp Business,0
2023-06-23,Share to WhatsApp Business,0
2023-06-24,Share to WhatsApp Business,0
2023-06-25,Share to WhatsApp Business,0
2023-06-26,Share to WhatsApp Business,0
2023-06-27,Share to WhatsApp Business,0
2023-06-28,Share to WhatsApp Business,0
2023-06-29,Share to WhatsApp Business,0
2023-06-30,Share to WhatsApp Business,0
2023-07-01,Share to WhatsApp Business,0
2023-07-02,Share to WhatsApp Business,0
2023-07-03,Share to WhatsApp Business,0
2023-07-04,Share to WhatsApp Business,0
2023-07-05,Share to WhatsApp Business,0
2023-07-06,Share to WhatsApp Business,0
2023-07-07,Share to WhatsApp Business,0
2023-07-08,Share to WhatsApp Business,0
2023-07-09,Share to WhatsApp Business,0
2023-07-10,Share to WhatsApp Business,0
2023-07-11,Share to WhatsApp Business,0
2023-07-12,Share to WhatsApp Business,0
2023-07-13,Share to WhatsApp Business,0
2023-07-14,Share to WhatsApp Business,0
2023-07-15,Share to WhatsApp Business,0
2023-07-16,Share to WhatsApp Business,0
2023-07-17,Share to WhatsApp Business,0
2023-07-18,Share to WhatsApp Business,0
2023-07-19,Share to WhatsApp Business,0
2023-07-20,Share to WhatsApp Business,0
2023-07-21,Share to WhatsApp Business,0
2023-07-22,Share to WhatsApp Business,0
2023-07-23,Share to WhatsApp Business,0
2023-07-24,Share to WhatsApp Business,0
2023-07-25,Share to WhatsApp Business,0
2023-07-26,Share to WhatsApp Business,0
